key,chara,degree,not,score,category
トラブル,知らない,本当,,5,7
トラブル,安心,,,5.5,7
トラブル,起こる,,ない,4.5,7
トラブル,なりにくい,,,6,7
トラブル,強い,,,5,7
トラブル,同時多発,,,1,7
トラブル,見舞われる,,ない,5.5,7
トラブル,でる,,ない,5.5,7
トラブル,発生,,ない,5.5,7
トラブル,無い,,,5.5,7
トラブル,,,ない,5.33,7
トラブル,防ぐ,,,6,7
トラブル,回避,,,5,7
トラブル,少ない,,ない,5,7
トラブル,減る,,,5,7
トラブル,落ち着く,,,5.5,7
トラブル,激減,,,5.5,7
トラブル,少ない,,,5.5,7
トラブル,守る,,,5.5,7
トラブル,安心,,,6,7
トラブル,いい,,,6,7
トラブル,改善,,,6,7
トラブル,整える,,,6,7
吹き出物,よくなる,,ない,1.5,7
ニキビ,大量発生,,,0.9,7
ニキビ,良い,絶対,ない,1.1,7
ニキビ,止まる,,ない,1.5,7
ニキビ,効果,,ない,1.9,7
ニキビ,できる,,,2.1,7
ニキビ,ポツポツ,,,2.1,7
ニキビ,出来る,,,2.4,7
ニキビ,増える,,,2.5,7
ニキビ,効果,多少,,3.6,7
ニキビ,効果,あまり,ない,3.7,7
ニキビ,悪化,,ない,4.4,7
ニキビ,引く,,,4.5,7
ニキビ,赤み,,ない,4.6,7
ニキビ,減る,,,4.8,7
ニキビ,対策,,,4.9,7
ニキビ,できる,あまり,ない,5.2,7
ニキビ,いい,,,5.2,7
ニキビ,落ち着く,,,5.4,7
ニキビ,,,ない,5.5,7
ニキビ,,,,2.5,7
ニキビ,目立つ,殆ど,ない,5.5,7
ニキビ,できる,,ない,5.5,7
ニキビ,少ない,,,5.5,7
ニキビ,出来る,,ない,5.6,7
ニキビ,薄い,,,5.6,7
ニキビ,できる,はっきり,ない,5.8,7
ニキビ,解消,,,5.8,7
ニキビ,出る,,ない,5.9,7
ニキビ,おすすめ,,,5.9,7
ニキビ,消える,,,5.9,7
ニキビ,出来る,本当,ない,6.1,7
ニキビ,防ぐ,,,6.1,7
ニキビ,予防,,,6.1,7
ニキビ,治る,,,6.2,7
ニキビ,減る,驚くほど,,6.6,7
にきび,大量発生,,,0.9,7
にきび,良い,絶対,ない,1.1,7
にきび,止まる,,ない,1.5,7
にきび,効果,,ない,1.9,7
にきび,できる,,,2.1,7
にきび,ポツポツ,,,2.1,7
にきび,出来る,,,2.4,7
にきび,増える,,,2.5,7
にきび,効果,多少,,3.6,7
にきび,効果,あまり,ない,3.7,7
にきび,悪化,,ない,4.4,7
にきび,引く,,,4.5,7
にきび,赤み,,ない,4.6,7
にきび,減る,,,4.8,7
にきび,対策,,,4.9,7
にきび,できる,あまり,ない,5.2,7
にきび,いい,,,5.2,7
にきび,落ち着く,,,5.4,7
にきび,,,ない,5.5,7
にきび,,,,2.5,7
にきび,目立つ,殆ど,ない,5.5,7
にきび,できる,,ない,5.5,7
にきび,少ない,,,5.5,7
にきび,出来る,,ない,5.6,7
にきび,薄い,,,5.6,7
にきび,できる,はっきり,ない,5.8,7
にきび,解消,,,5.8,7
にきび,出る,,ない,5.9,7
にきび,おすすめ,,,5.9,7
にきび,消える,,,5.9,7
にきび,出来る,本当,ない,6.1,7
にきび,防ぐ,,,6.1,7
にきび,予防,,,6.1,7
にきび,治る,,,6.2,7
にきび,減る,驚くほど,,6.6,7
肌荒れ,効く,,ない,0.5,7
肌荒れ,効く,,,6.5,7
浸透,美容成分,,ない,0.5,8
美容成分,,そんなに,ない,1.5,8
美容成分,ベタベタ,,,2.5,8
美容成分,残る,,,3,8
美容成分,美容液,,,5,8
美容成分,浸透,あっという間,,5.5,8
美容成分,届く,きちんと,,6,8
美容成分,届く,しっかり,,6,8
美容成分,凝縮,,,5.5,8
美容成分,届く,,,5.5,8
美容成分,優しい,,,5.5,8
美容成分,濃縮,,,5.5,8
美容成分,たくさん,,,5.75,8
美容成分,染み渡る,ぐんぐん,,6,8
美容成分,,沢山,,6,8
美容成分,充実,大変,,6,8
美容成分,入る,ばっちり,,6,8
美容成分,いっぱい,,,6,8
美容成分,優れる,,,6,8
美容成分,すごい,,,6,8
美容成分,贅沢,,,6,8
美容成分,たっぷり,,,6,8
美容成分,頼もしい,,,6,8
美容成分,配合,,,6,8
美容成分,豊富,,,6,8
美容成分,入る,,,6,8
アンチエイジング効果,,,ない,0.5,8
シワ対策,,物足りない,,2.5,8
エイジング効果,期待,,,4,8
効果,シワ,,,4.5,8
年齢肌,期待,,,4.5,8
アンチエイジング効果,,,,5.5,8
アラフォー世代,おすすめ,,,4.5,8
エイジング,,かなり,,7,8
エイジング,,とても,,7,8
エイジング,,すごく,,7,8
エイジング,,めっちゃ,,7,8
エイジング,,まあまあ,,6,8
エイジング,,まぁまぁ,,6,8
エイジング,,やや,,5,8
エイジング,,若干,,5,8
エイジング,,,,5,8
エイジング,,かなり,ない,0,8
エイジング,,とても,ない,0,8
エイジング,,すごく,ない,0,8
エイジング,,めっちゃ,ない,0,8
エイジング,,まあまあ,ない,1,8
エイジング,,まぁまぁ,ない,1,8
エイジング,,やや,ない,2,8
エイジング,,若干,ない,2.5,8
エイジング,,,ない,1,8
コストパフォーマンス,悪い,,,0.6,9
値段,効果,,ない,0.9,9
価格,手が出にくい,,,1.1,9
価格,,,,1.1,9
価格,難しい,なかなか,,1.4,9
価格,リピ,,ない,1.4,9
コスパ,悪い,,,1.4,9
価格,続く,なかなか,ない,1.5,9
コスパ,いまいち,,,1.6,9
安い,,,ない,1.6,9
値段,高い,,,1.7,9
価格,高い,少し,,1.8,9
価格,高い,,,1.8,9
値段,高い,少し,,1.9,9
値段,イマイチ,,,1.9,9
コスパ,悪い,少し,,2.1,9
金額,高い,ちょっと,,2.1,9
価格,高い,ちょっと,,2.1,9
プチプラ,いい,もっと,,2.1,9
コスパ,良い,,ない,2.1,9
価格,イマイチ,,,2.2,9
値段,張る,少々,,2.2,9
値段,プチぷら,,ない,2.2,9
値段,高い,ちょっと,,2.3,9
コスパ,微妙,,,2.3,9
値段,使う,たくさん,ない,2.4,9
値段,,それなり,,2.5,9
コスパ,悪い,,ない,2.6,9
値段,イイ,結構,,2.8,9
値段,それなり,,,2.9,9
値段,,まあまあ,,3.1,9
コスパ,悪い,そんなに,ない,3.2,9
コスパ,いい,まあまあ,,3.2,9
値段,高い,そんなに,ない,3.2,9
コスパ,普通,,,3.2,9
値段,相応,,,3.4,9
安い,刺激,,ない,3.4,9
価格,手の出せない,決して,ない,3.4,9
値段,高い,,ない,3.5,9
値段,低い,,,3.5,9
価格,適当,,,3.6,9
コスパ,安い,,,3.6,9
コスパ,いい,,,5,9
コスパ,良い,,,5,9
値段,手をつけやすい,,,3.9,9
値段,良い,,,4.1,9
値段,手頃,,,5,9
値段,申し分,,ない,4.1,9
値段,使う,,,4.2,9
プチプラ,,,,4.2,9
値段,お手頃,,,4.2,9
価格,みあった,,,4.2,9
価格,高い,,ない,4.3,9
価格,お手頃,,,4.4,9
安い,,かなり,,4.4,9
価格,手頃,,,4.4,9
低価格,手早い,,,4.4,9
値段,リーズナブル,,,4.4,9
値段,良心的,,,4.4,9
低価格,財布に響かない,,,4.4,9
価格,安い,,,4.5,9
安い,,全然,,4.5,9
安い,手に入る,,,4.5,9
価格,満足,,,4.5,9
安い,整える,,,4.5,9
値段,プチプラ,,,4.5,9
価格,リーズナブル,,,4.5,9
値段,安い,,,4.5,9
値段,買いやすい,,,4.6,9
安い,潤う,ちゃんと,,4.6,9
価格,良い,,,4.6,9
安い,上質,,,4.6,9
価格,良心的,,,4.6,9
価格,続く,,,4.7,9
安い,,,,4,9
安い,いい,かなり,,4.8,9
値段,驚く,,,4.8,9
プチプラ,,,,4.8,9
価格,魅力,,,4.8,9
値段,効果,以上,,4.8,9
値段,働き,以上,,4.9,9
価格,お手頃,とても,,4.9,9
価格,嬉しい,,,4.9,9
,財布に優しい,,,4.9,9
コスパ,文句なし,,,4.9,9
価格,文句なし,,,4.9,9
コスパ,良い,かなり,,5.1,9
値段,以上,,,5.1,9
価格,買い求めやすい,,,5.1,9
価格,お勧め,とっても,,5.1,9
プチプラ,,とても,,5.2,9
低価格,,,,5.2,9
値段,魅力,,,5.2,9
コスパ,いい,すこぶる,,5.4,9
値段,素晴らしい,,,5.4,9
価格,大満足,,,5.4,9
コスパ,抜群,,,5.4,9
コスパ,すばらしい,とても,,6,9
値段,手頃,凄く,,5.5,9
コスパ,まあまあ,めちゃくちゃ,,5.6,9
コスパ,いい,かなり,,5.6,9
コスパ,いい,とても,,5.6,9
コスパ,素晴らしい,,,5.6,9
コスパ,良い,抜群,,5.8,9
コスパ,最高,,,6.1,9
匂い,アルコール,けっこうキツイ,,0.5,0
匂い,アルコール,強い,,0.5,0
匂い,合う,,,0.5,0
香り,接着剤,,,0.5,0
香り,納豆,,,0.5,0
匂い,アルコール,かなり,,1,0
匂い,納豆菌,,,1,0
匂い,強い,けっこう,,1.5,0
匂い,鼻を突く,凄い,,1.5,0
香り,,強すぎる,,1.5,0
匂い,ダメ,どーしても,,1.5,0
香り,アルコール,,,1.5,0
匂い,漢方,,,1.5,0
匂い,キツい,,,1.5,0
匂い,干し芋,,,1.5,0
香り,アルコール,少し,,1.75,0
匂い,ダメ,,,1.83,0
匂い,好き,あまり,ない,2,0
エタノール臭,強い,少し,,2,0
匂い,気になる,少し,,2,0
匂い,慣れない,どうしても,,2,0
匂い,得意,,ない,2,0
香り,独特,とても,,2,0
匂い,甘酒,,,2,0
匂い,受け付けない,,,2,0
香り,変わる,,,2,0
匂い,酒,,,2,0
匂い,昭和,,,2,0
香り,ダメ,,,2,0
におい,苦手,,,2,0
匂い,苦手,,,2,0
香り,苦手,,,2.25,0
匂い,独特,,,2.33,0
香り,飛ぶ,すぐ,,2.5,0
香り,苦手,少し,,2.5,0
香り,独特,少し,,2.5,0
匂い,,少し,,2.5,0
匂い,変わる,少し,,2.5,0
香り,強い,ちょっと,,2.5,0
匂い,苦手,ちょっと,,2.5,0
クサイ,,,,1,0
クサい,,,,1,0
くさい,,,,1,0
クサイ,,,ない,5,0
クサい,,,ない,5,0
くさい,,,ない,5,0
クサイ,,めっちゃ,,0,0
クサい,,めっちゃ,,0,0
くさい,,めっちゃ,,0,0
クサイ,,めっちゃ,ない,5.5,0
クサい,,めっちゃ,ない,5.5,0
くさい,,めっちゃ,ない,5.5,0
クサイ,,やや,,1.5,0
クサい,,やや,,1.5,0
くさい,,やや,,1.5,0
クサイ,,やや,ない,4,0
クサい,,やや,ない,4,0
くさい,,やや,ない,4,0
クサイ,,若干,,1.5,0
クサい,,若干,,1.5,0
くさい,,若干,,1.5,0
クサイ,,若干,ない,4,0
クサい,,若干,ない,4,0
くさい,,若干,ない,4,0
クサイ,,少し,,1.5,0
クサい,,少し,,1.5,0
くさい,,少し,,1.5,0
クサイ,,少し,ない,4,0
クサい,,少し,ない,4,0
くさい,,少し,ない,4,0
クサイ,,とても,,0,0
クサい,,とても,,0,0
くさい,,とても,,0,0
クサイ,,とても,ない,5.5,0
クサい,,とても,ない,5.5,0
くさい,,とても,ない,5.5,0
クサイ,,かなり,,0,0
クサい,,かなり,,0,0
くさい,,かなり,,0,0
クサイ,,かなり,ない,5.5,0
クサい,,かなり,ない,5.5,0
くさい,,かなり,ない,5.5,0
匂い,強い,とても,,2.5,0
香り,日本酒,ほんのり,,2.5,0
匂い,お酒,,ない,2.5,0
匂い,気になる,,,2.5,0
香り,個性的,,,2.5,0
香り,好き嫌いの分かれる,,,2.5,0
香り,強い,,,2.5,0
香り,薬品,,,2.5,0
香り,苦手,ちょっと,,2.83,0
香り,独特,,,2.88,0
香り,,あまり,ない,3,0
香り,,結構,,3,0
無臭,残念,,,3,0
匂い,無臭,,,3,0
匂い,,,ない,3,0
匂い,,ほとんど,ない,3.33,0
匂い,,いい,,3.5,0
匂い,オススメ,かなり,,3.5,0
匂い,気になる,全然,ない,3.5,0
香り,,特に,ない,3.5,0
匂い,気にする,特に,ない,3.5,0
匂い,アルコール,平気,,3.5,0
香り,天然,ほのか,,3.5,0
香り,あま〜い,,,3.5,0
匂い,気にする,,ない,3.5,0
匂い,気になる,,ない,3.5,0
香り,高級,,,3.5,0
香り,大丈夫,,,3.5,0
匂い,清楚,,,3.5,0
匂い,好き,,,3.5,0
匂い,苦手,,ない,3.5,0
香り,きつい,,ない,3.5,0
香り,自然,安心,,4,0
匂い,さっぱり,かすか,,4,0
匂い,苦手,十分,,4,0
香り,,大丈夫,,4,0
匂い,使いやすい,ほとんど,ない,4,0
香り,,ほとんど,ない,4,0
香り,イモーテル,ほのか,,4,0
香り,バラ,ほんのり,,4,0
香り,,ほんのり,,4,0
匂い,安心,,,4,0
香り,きつい,,ない,4,0
匂い,きつい,,ない,4,0
匂い,気に入る,,,4,0
香り,くせ,,ない,4,0
匂い,さわやか,,,4,0
香り,好き,,,4,0
香り,大好き,,,4,0
香り,バラ,,,4,0
匂い,ハトムギ化粧水,,,4,0
ローズの香り,濃厚,,,4,0
香り,柔らかい,,,4,0
ローズの香り,癒す,,,4.25,0
ローズの香り,優しい,,,4.25,0
香り,優しい,,,4.31,0
香り,爽やか,微か,,4.5,0
香り,,好み,,4.5,0
香り,いい,,,4.33,0
香り,いい,とても,,5.75,0
香り,いい,,,4.5,0
香り,いい,とにかく,,6,0
香り,いい,とっても,,6.25,0
匂い,いい,とても,,6,0
匂い,いい,凄い,,6,0
匂い,いい,,,4,0
香り,いい,,ない,1.17,0
香り,いい,とても,ない,0.75,0
香り,いい,,ない,1,0
香り,いい,とにかく,ない,0.5,0
香り,いい,とっても,ない,0.25,0
匂い,いい,とても,ない,0.5,0
匂い,いい,凄い,ない,0.5,0
匂い,いい,,ない,1.5,0
香り,良い,,,4.33,0
香り,良い,とても,,5.75,0
香り,良い,,,4.5,0
香り,良い,とにかく,,6,0
香り,良い,とっても,,6.25,0
匂い,良い,とても,,6,0
匂い,良い,凄い,,6,0
匂い,良い,,,4,0
香り,良い,,ない,1.17,0
香り,良い,とても,ない,0.75,0
香り,良い,,ない,1,0
香り,良い,とにかく,ない,0.5,0
香り,良い,とっても,ない,0.25,0
匂い,良い,とても,ない,0.5,0
匂い,良い,凄い,ない,0.5,0
匂い,良い,,ない,1.5,0
ローズの香り,優しい,ほのか,,4.5,0
香り,柑橘系,ほのか,ない,4.5,0
香り,グレープフルーツ,ほんのり,,4.5,0
匂い,好き,ほんのり,,4.5,0
香り,優しい,ほんのり,,4.5,0
香り,癒す,ほんのり,,4.5,0
香り,イチゴ,,,4.5,0
ローズの優雅な香り,癒す,,,4.5,0
匂い,癒す,,,4.5,0
香り,柑橘系,,,4.5,0
匂い,落ち着く,,,4.5,0
香り,気に入る,,,4.5,0
香り,爽やか,,,4.5,0
匂い,大好き,,,4.5,0
香り,ティーツリー,,,4.5,0
ローズの香り,華やか,,,4.5,0
香り,ふわ,,,4.5,0
バラの香り,柔らかい,,,4.5,0
香り,優しいハーブ,,,4.5,0
香り,上品,,,4.67,0
香り,癒す,,,4.78,0
匂い,上質,かなり,,5,0
香り,期待通り,最高,,5,0
香り,好き,すごく,,5,0
香り,癒す,とっても,,5,0
香り,心地よい,とても,,5,0
ローズの甘い香り,癒す,,,5,0
みずみずしい,香り,,,5,0
香り,お気に入り,,,5,0
ローズの香り,上品,,,5,0
匂い,清潔感,,,5,0
香り,天然ハーブ,,,5,0
香り,力強い,,,5,0
香り,好み,とっても,,5.5,0
香り,華やか,とても,,5.5,0
香り,癒す,とても,,5.5,0
香り,癒す,とても良い,,5.5,0
香り,良い,物凄く,,5.5,0
香り,優しい,とても,,5.75,0
香り,,,ない,3.68,0
癒す,ハーブ,,,3.5,0
癒す,気持ちまで,,,4,0
癒す,心,,,4,0
癒す,深い,,,4,0
癒す,心,さりげに,,4.5,0
癒す,１日の疲れ,,,4.5,0
癒し効果,大,,,4.5,0
癒し効果,入る,,,4.5,0
癒す,小じわ,,,4.5,0
癒す,疲れた心,,,4.5,0
癒す,ほーーーーっとする,,,4.5,0
癒し系,,,,4.5,0
癒す,,,,4.75,0
癒す,,まさに,,5,0
癒し効果,満足,,,5,0
癒し効果,受ける,,,5,0
癒し効果,抜群,,,5,0
癒す,タイム,,,5,0
癒す,フレッシュ,,,5,0
癒す,優しい,,,5,0
癒し効果,,,,5,0
癒し効果,高い,,,5.5,0
癒す,おすすめ,,,5.5,0
癒す,,とても,,6.25,0
香り,いい,すごく,,5.75,0
香り,いい,めっちゃ,,6,0
香り,いい,かなり,,6.25,0
香り,いい,すごく,ない,0.75,0
香り,いい,めっちゃ,ない,0.5,0
香り,いい,かなり,ない,0.25,0
香り,良い,すごく,,5.75,0
香り,良い,めっちゃ,,6,0
香り,良い,かなり,,6.25,0
香り,良い,すごく,ない,0.75,0
香り,良い,めっちゃ,ない,0.5,0
香り,良い,かなり,ない,0.25,0
匂い,いい,すごく,,5.75,0
匂い,いい,めっちゃ,,6,0
匂い,いい,かなり,,6.25,0
匂い,いい,すごく,ない,0.75,0
匂い,いい,めっちゃ,ない,0.5,0
匂い,いい,かなり,ない,0.25,0
匂い,良い,すごく,,5.75,0
匂い,良い,めっちゃ,,6,0
匂い,良い,かなり,,6.25,0
匂い,良い,すごく,ない,0.75,0
匂い,良い,めっちゃ,ない,0.5,0
匂い,良い,かなり,ない,0.25,0
臭い,苦手,ちょっと,,2.5,0
臭い,,,,1,0
臭い,,,ない,4,0
臭い,,めっちゃ,,0,0
臭い,,めっちゃ,ない,5,0
臭い,,やや,,2,0
臭い,,やや,ない,4,0
臭い,,若干,,2,0
臭い,,若干,ない,4,0
臭い,,少し,,2,0
臭い,,少し,ない,4,0
臭い,,とても,,0,0
臭い,,とても,ない,5.5,0
臭い,,かなり,,0,0
臭い,,かなり,ない,5.5,0
臭い,独特,,,2.5,0
ニオイ,苦手,ちょっと,,2.5,0
ニオイ,,,,1,0
ニオイ,,,ない,5,0
ニオイ,,めっちゃ,,0,0
ニオイ,,めっちゃ,ない,5,0
ニオイ,,やや,,2,0
ニオイ,,やや,ない,4,0
ニオイ,,若干,,2,0
ニオイ,,若干,ない,4,0
ニオイ,,少し,,2,0
ニオイ,,少し,ない,4,0
ニオイ,,とても,,0,0
ニオイ,,とても,ない,5.5,0
ニオイ,,かなり,,0,0
ニオイ,,かなり,ない,5.5,0
ニオイ,独特,,,2.5,0
ニオイ,いい,すごく,,5.75,0
ニオイ,いい,めっちゃ,,6,0
ニオイ,いい,かなり,,6.25,0
ニオイ,いい,すごく,ない,0.75,0
ニオイ,いい,めっちゃ,ない,0.5,0
ニオイ,いい,かなり,ない,0.25,0
ニオイ,良い,すごく,,5.75,0
ニオイ,良い,めっちゃ,,6,0
ニオイ,良い,かなり,,6.25,0
ニオイ,良い,すごく,ない,0.75,0
ニオイ,良い,めっちゃ,ない,0.5,0
ニオイ,良い,かなり,ない,0.25,0
